file,haze,A0,foggy
NEON.D02.BLAN.DP1.00033/2017/01/NEON.D02.BLAN.DP1.00033_2017_01_04_120006.jpg,0.485064593940319,0.683795943274429,TRUE
NEON.D02.BLAN.DP1.00033/2017/01/NEON.D02.BLAN.DP1.00033_2017_01_06_120005.jpg,0.459381620785243,0.666386321075069,TRUE
NEON.D02.BLAN.DP1.00033/2017/01/NEON.D02.BLAN.DP1.00033_2017_01_07_120006.jpg,0.476747860393712,0.691939985442051,TRUE
NEON.D02.BLAN.DP1.00033/2017/01/NEON.D02.BLAN.DP1.00033_2017_01_09_120006.jpg,0.412482257899534,0.691052616648511,TRUE
NEON.D02.BLAN.DP1.00033/2017/01/NEON.D02.BLAN.DP1.00033_2017_01_10_120006.jpg,0.412390856136286,0.686214204002932,TRUE
NEON.D02.BLAN.DP1.00033/2017/01/NEON.D02.BLAN.DP1.00033_2017_01_21_120006.jpg,0.449675841318137,0.693262617589903,TRUE
NEON.D02.BLAN.DP1.00033/2017/03/NEON.D02.BLAN.DP1.00033_2017_03_14_120006.jpg,0.457335116040419,0.66532247917171,TRUE
NEON.D02.BLAN.DP1.00033/2017/03/NEON.D02.BLAN.DP1.00033_2017_03_15_120005.jpg,0.442995881624477,0.699136727050217,TRUE
NEON.D02.BLAN.DP1.00033/2017/12/NEON.D02.BLAN.DP1.00033_2017_12_09_120005.jpg,0.508959680041604,0.658029572725867,TRUE
